Timestamp: 2024-07-25 18:01:47
PID: 0, Name: System Idle Process, CPU: 0.0%, Memory: 2.388963086100738e-05%
PID: 11732, Name: msedge.exe, CPU: 0.0%, Memory: 0.06481256852591302%
PID: 11856, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 0.06290139805703243%
PID: 11912, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 1.2128765588133446%
PID: 12356, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 0.23008103482236208%
PID: 12376, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7202007015667895%
PID: 12520, Name: msedge.exe, CPU: 0.0%, Memory: 0.14553563120525698%
PID: 12644, Name: msedge.exe, CPU: 0.0%, Memory: 0.1699747235760675%
PID: 12732, Name: msedge.exe, CPU: 8.5%, Memory: 1.2349027984671934%
PID: 12868, Name: Code.exe, CPU: 0.0%, Memory: 0.28409549019909974%
PID: 12892, Name: svchost.exe, CPU: 0.0%, Memory: 0.027843364768504103%
PID: 13024, Name: msedge.exe, CPU: 0.0%, Memory: 0.24639765270043015%
PID: 13072, Name: svchost.exe, CPU: 0.0%, Memory: 0.05163743710606745%
PID: 13076, Name: dllhost.exe, CPU: 0.0%, Memory: 0.04100655137291916%
PID: 13464, Name: SearchApp.exe, CPU: 0.0%, Memory: 0.24032968646173428%
PID: 13508, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2709084139638237%
PID: 13532, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.10696582218016056%
PID: 13640, Name: msedge.exe, CPU: 0.0%, Memory: 0.07589735724542045%
PID: 13712, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.30249050596207544%
PID: 13816, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.023029604150011113%
PID: 13960, Name: WhatsApp.exe, CPU: 0.0%, Memory: 0.1159124889376078%
PID: 14068, Name: UserOOBEBroker.exe, CPU: 0.0%, Memory: 0.030530948240367433%
PID: 14104, Name: Discord.exe, CPU: 0.0%, Memory: 0.14873684174063195%
PID: 14156, Name: AcrobatNotificationClient.exe, CPU: 0.0%, Memory: 0.030136769331160808%
PID: 14184, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 0.07221835409282532%
PID: 14196, Name: conhost.exe, CPU: 0.0%, Memory: 0.03231072573951248%
PID: 14244, Name: SgrmBroker.exe, CPU: 0.0%, Memory: 0.02791503366108713%
PID: 14272, Name: msedge.exe, CPU: 0.0%, Memory: 0.14332584035061377%
PID: 14304, Name: msedge.exe, CPU: 0.0%, Memory: 0.3070414806410974%
PID: 14552, Name: msedge.exe, CPU: 0.0%, Memory: 0.15804185296099432%
PID: 14572, Name: Discord.exe, CPU: 0.0%, Memory: 0.23876491564033828%
PID: 14736, Name: Code.exe, CPU: 0.0%, Memory: 0.1291115099883144%
PID: 14984, Name: msedge.exe, CPU: 0.0%, Memory: 0.13870319677900886%
PID: 15244, Name: msedge.exe, CPU: 0.0%, Memory: 0.17726106098867475%
PID: 15252, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 0.333379798665358%
PID: 15312, Name: msedge.exe, CPU: 0.0%, Memory: 0.15036133663918044%
PID: 15328, Name: Discord.exe, CPU: 0.0%, Memory: 0.884907761538005%
PID: 15468, Name: msedge.exe, CPU: 0.0%, Memory: 0.6129720934471579%
PID: 15480, Name: python.exe, CPU: 22.9%, Memory: 0.056152577338797846%
PID: 15496, Name: svchost.exe, CPU: 0.0%, Memory: 0.022683204502526505%
PID: 15584, Name: pet.exe, CPU: 0.0%, Memory: 0.015528260059654797%
PID: 15728, Name: cmd.exe, CPU: 0.0%, Memory: 0.014871295210977095%
PID: 15780, Name: msedge.exe, CPU: 0.0%, Memory: 0.15644124769330683%
PID: 16080, Name: SearchProtocolHost.exe, CPU: 0.0%, Memory: 0.025585794652138907%
PID: 16116, Name: msedge.exe, CPU: 0.0%, Memory: 0.14263304105564456%
PID: 16232, Name: msedge.exe, CPU: 0.0%, Memory: 0.08304035687286165%
PID: 16592, Name: conhost.exe, CPU: 0.0%, Memory: 0.0595449049210609%
PID: 16708, Name: Code.exe, CPU: 0.0%, Memory: 1.1778901944173994%
PID: 16712, Name: backgroundTaskHost.exe, CPU: 0.0%, Memory: 0.10037228406252251%
PID: 16928, Name: Code.exe, CPU: 0.0%, Memory: 0.5120025686131102%
Timestamp: 2024-07-25 18:01:51
PID: 0, Name: System Idle Process, CPU: 759.0%, Memory: 2.388963086100738e-05%
PID: 4, Name: System, CPU: 1.2%, Memory: 0.029384245959039074%
PID: 32, Name: svchost.exe, CPU: 0.0%, Memory: 0.030292051931757356%
PID: 72, Name: , CPU: 0.0%, Memory: 0.21832733643874647%
PID: 148, Name: Registry, CPU: 0.0%, Memory: 0.26432682066161617%
PID: 512, Name: smss.exe, CPU: 0.0%, Memory: 0.0035356653674290923%
PID: 548, Name: csrss.exe, CPU: 0.0%, Memory: 0.017248313481647327%
PID: 556, Name: wininit.exe, CPU: 0.0%, Memory: 0.01955366285973454%
PID: 580, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.023591010475244787%
PID: 724, Name: csrss.exe, CPU: 0.0%, Memory: 0.015337143012766738%
PID: 728, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.012542056202028874%
PID: 836, Name: services.exe, CPU: 0.0%, Memory: 0.03991957316874333%
PID: 864, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.011084788719507424%
PID: 876, Name: lsass.exe, CPU: 0.0%, Memory: 0.05946129121304737%
PID: 992, Name: svchost.exe, CPU: 0.0%, Memory: 0.0832195291043192%
PID: 1012, Name: msedge.exe, CPU: 0.0%, Memory: 0.14840238690857785%
PID: 1048, Name: svchost.exe, CPU: 0.0%, Memory: 0.04770759282943174%
PID: 1060, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.05717983146582117%
PID: 1116, Name: winlogon.exe, CPU: 0.0%, Memory: 0.03355298654428487%
PID: 1124, Name: steamwebhelper.exe, CPU: 0.0%, Memory: 0.044363044508890705%
PID: 1128, Name: svchost.exe, CPU: 0.0%, Memory: 0.02565746354472193%
PID: 1188, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.01847862947098921%
PID: 1204, Name: svchost.exe, CPU: 0.0%, Memory: 0.06096633795729083%
PID: 1316, Name: svchost.exe, CPU: 0.0%, Memory: 0.016579403817539123%
PID: 1328, Name: steamservice.exe, CPU: 0.0%, Memory: 0.03935816684350966%
PID: 1364, Name: svchost.exe, CPU: 0.0%, Memory: 0.03848619531708289%
PID: 1372, Name: svchost.exe, CPU: 0.0%, Memory: 0.026290538762538625%
PID: 1380, Name: svchost.exe, CPU: 0.0%, Memory: 0.03590611518409409%
PID: 1448, Name: svchost.exe, CPU: 0.0%, Memory: 0.05884016081066117%
PID: 1464, Name: svchost.exe, CPU: 0.0%, Memory: 0.029754535237384694%
PID: 1480, Name: svchost.exe, CPU: 0.0%, Memory: 0.036825865972242876%
PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.0346280199330302%
PID: 1624, Name: dwm.exe, CPU: 3.6%, Memory: 0.254125948283966%
PID: 1688, Name: svchost.exe, CPU: 0.0%, Memory: 0.019637276567748066%
PID: 1696, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.056976769603502606%
PID: 1704, Name: svchost.exe, CPU: 0.0%, Memory: 0.029228963358442533%
PID: 1732, Name: svchost.exe, CPU: 0.0%, Memory: 0.04054070357112952%
PID: 1760, Name: svchost.exe, CPU: 0.0%, Memory: 0.019183373581388927%
PID: 1764, Name: svchost.exe, CPU: 0.0%, Memory: 0.027950868107378634%
PID: 1836, Name: svchost.exe, CPU: 0.0%, Memory: 0.023614900106105795%
PID: 1916, Name: msedge.exe, CPU: 0.0%, Memory: 0.14643149236254474%
PID: 1920, Name: Code.exe, CPU: 0.0%, Memory: 0.09056559059407898%
PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.03585833592237208%
PID: 1980, Name: svchost.exe, CPU: 0.0%, Memory: 0.03530887441256891%
PID: 2012, Name: svchost.exe, CPU: 0.0%, Memory: 0.046656449071547416%
PID: 2076, Name: svchost.exe, CPU: 0.0%, Memory: 0.021954570761265783%
PID: 2084, Name: svchost.exe, CPU: 0.0%, Memory: 0.031713484967987295%
PID: 2148, Name: Code.exe, CPU: 0.0%, Memory: 0.7116601585339793%
PID: 2156, Name: svchost.exe, CPU: 0.0%, Memory: 0.019123649504236406%
PID: 2168, Name: NVDisplay.Container.exe, CPU: 0.0%, Memory: 0.145678968990423%
PID: 2292, Name: SearchProtocolHost.exe, CPU: 1.2%, Memory: 0.043670245213921495%
PID: 2296, Name: svchost.exe, CPU: 0.0%, Memory: 0.03028010711632685%
PID: 2368, Name: svchost.exe, CPU: 0.0%, Memory: 0.01825167797780964%
PID: 2376, Name: svchost.exe, CPU: 0.0%, Memory: 0.04187852289934594%
PID: 2384, Name: svchost.exe, CPU: 0.0%, Memory: 0.023423783059217735%
PID: 2536, Name: MemCompression, CPU: 0.0%, Memory: 0.0019470049151721015%
PID: 2568, Name: svchost.exe, CPU: 0.0%, Memory: 0.028440605540029286%
PID: 2620, Name: svchost.exe, CPU: 0.0%, Memory: 0.021823177791530243%
